Date,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)",Is_Service_National,Is_Service_International,Year,month
2023-09,ANGOULEME,PARIS MONTPARNASSE,125.0,338,0,202,9.1485973597,5.4565281899,62,51.005376344,11.098961424,43,67.841472868,22,13,8.064516130000001,43.5483871,14.51612903,16.129032260000002,4.83870968,12.90322581,True,False,2023,9
2023-09,LILLE,LYON PART DIEU,181.0,384,0,150,7.951333333341999,3.140234375010938,53,33.690620181473335,6.366796874984375,41,42.104878048804885,20,8,5.660377355660377,18.86792453264151,13.20754717056604,37.73584905603774,5.660377355660377,18.867924529433964,True,False,2023,9
2023-09,LYON PART DIEU,MARSEILLE ST CHARLES,108.0,505,2,266,13.167919799,6.9944996687,104,39.495192308,9.4615970842,89,43.974157303,41,19,14.42307692,16.34615385,28.84615385,15.38461538,7.69230769,17.30769231,True,False,2023,9
2023-09,LYON PART DIEU,RENNES,237.0,87,0,52,9.508974359,5.8477011494,10,48.056666667,7.4442528736,10,48.056666667,5,3,20.0,40.0,20.0,20.0,0.0,0.0,True,False,2023,9
2023-09,MARNE LA VALLEE,LYON PART DIEU,106.0,415,0,248,9.0000672043,5.4764729621,60,33.730277778,6.1157788539,43,41.859302326,22,8,6.666666670000001,20.0,11.66666667,38.33333333,6.666666670000001,16.666666669999998,True,False,2023,9
2023-09,MARSEILLE ST CHARLES,LILLE,288.0,203,1,37,12.66261261254054,2.1159240924257428,51,35.85840840843244,11.474339934039604,51,36.0529411764706,18,6,11.764705878823529,9.803921565882352,43.13725490176471,15.686274511764706,11.764705879411764,7.843137252352942,True,False,2023,9
2023-09,NANCY,PARIS EST,95.0,294,2,95,9.579122807,3.1863584475,38,27.331578947,4.4441780822,28,32.561904762,11,2,5.26315789,34.21052632,10.52631579,31.57894737,13.15789474,5.26315789,True,False,2023,9
2023-09,PARIS EST,REIMS,46.0,237,0,28,14.585714286,1.7967651195,24,23.233333333,3.667862166,12,34.886111111,7,2,8.33333333,4.16666667,25.0,41.666666670000005,4.16666667,16.666666669999998,True,False,2023,9
2023-09,PARIS LYON,LYON PART DIEU,119.0,753,1,87,13.066666666999998,1.1967863475,62,28.089784946,2.345589539,48,32.415277778,15,4,4.83870968,17.74,17.741935480000002,33.870967740000005,22.58064516,3.2258064500000003,True,False,2023,9
2023-09,PARIS LYON,NICE VILLE,344.0,254,2,52,18.879807692,3.5990740741,58,65.21637931,14.864417989,58,65.21637931,34,24,25.862068970000003,15.51724138,20.68965517,20.68965517,8.62068966,8.62068966,True,False,2023,9
2023-09,PARIS MONTPARNASSE,ANGERS SAINT LAUD,92.0,541,2,82,21.148577236,2.9128324057,90,35.430925926,6.9204700062,44,61.214772727,29,15,12.5,37.5,22.727272730000003,12.5,10.22727273,4.54545455,True,False,2023,9
2023-09,PARIS MONTPARNASSE,BORDEAUX ST JEAN,140.0,1014,0,161,24.325879917,3.5006410256,129,42.49870801,6.3726824458,106,48.849371069,49,26,7.751937979999999,48.0620155,10.85271318,17.82945736,10.85271318,4.65116279,True,False,2023,9
2023-09,PARIS MONTPARNASSE,BREST,228.0,273,2,48,18.525347222,2.5669741697,26,48.903846154,5.0516605166,26,48.903846154,17,5,15.38461538,50.0,7.69230769,23.07692308,0.0,3.84615385,True,False,2023,9
2023-09,PARIS NORD,LILLE,69.0,661,1,65,16.05846153823077,1.2402525252560606,83,23.87894965063077,3.642626262594849,36,43.4791666665,20,7,9.977409638554215,7.47991968072289,30.020080319277103,16.227409638554217,22.51506024096385,13.78012048192771,True,False,2023,9
2023-09,ST MALO,PARIS MONTPARNASSE,151.0,96,0,5,11.963333333,0.501,14,43.069047619,7.0956140351,9,60.14814814799999,8,4,7.14285714,71.42857143,7.14285714,7.14285714,0.0,7.14285714,True,False,2023,9
2023-09,VANNES,PARIS MONTPARNASSE,165.0,280,1,149,7.414541387,4.1057553957,53,36.701572327,7.9793165468,41,43.697154472,20,9,5.66037736,45.28301887,24.52830189,5.66037736,11.32075472,7.54716981,True,False,2023,9
2023-09,PARIS EST,STUTTGART,190.0,138,1,28,9.325,1.9585158151,24,31.520138889,10.829805353,24,31.520138889,8,3,4.16666667,4.16666667,45.83333333,29.16666667,4.16666667,12.5,False,True,2023,9
2023-09,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94.0,560,0,240,16.084305556,7.0170563549,99,50.820707071,9.2868405276,72,66.033796296,48,30,17.17171717,43.43434343,14.14141414,16.16161616,6.06060606,3.03030303,True,False,2023,9
2023-09,LILLE,MARSEILLE ST CHARLES,296.0,254,0,63,8.394179894238095,1.955446194192913,41,39.468,7.904724409492126,41,44.17764227653658,17,9,17.073170730487806,21.951219512682925,21.951219516341464,12.19512195219512,4.878048777073171,21.95121951121951,True,False,2023,9
2023-09,LILLE,PARIS NORD,69.0,680,0,129,9.0,1.5269362745114707,98,21.846684647,4.318725490167942,37,43.66351351335135,21,10,9.361135758571429,20.71872226877551,32.87488908836735,15.084294588367348,16.770186338367346,5.1907719575510205,True,False,2023,9
2023-09,MACON LOCHE,PARIS LYON,94.0,211,7,73,6.8242009132,2.4702145215,21,24.903174603,3.2927392739000005,18,26.887037037,3,0,10.0,45.00000000000001,10.0,30.0,0.0,5.0,True,False,2023,9
2023-09,PARIS EST,METZ,85.0,280,0,34,17.000490196,3.23,34,26.008333333,3.9067857143,13,51.130769231,5,4,3.03030303,9.09090909,18.18181818,33.333333329999995,27.27272727,9.09090909,True,False,2023,9
2023-09,PARIS LYON,ANNECY,224.0,149,0,10,24.703333333,1.555704698,15,40.666666667,5.4429530201,15,40.666666667,7,2,6.666666670000001,26.66666667,20.0,33.333333329999995,13.33333333,0.0,True,False,2023,9
2023-09,PARIS LYON,BELLEGARDE (AIN),162.0,245,0,35,15.612380952,2.0753061224,31,33.011827957,5.6323129252,24,38.513888889,15,2,12.90322581,16.129032260000002,6.451612900000001,38.70967742,25.80645161,0.0,True,False,2023,9
2023-09,PARIS LYON,BESANCON FRANCHE COMTE TGV,130.0,157,0,25,22.39,3.4524416136000005,31,35.004301075,8.8588110403,23,42.456521739,12,4,3.33333333,23.33333333,10.0,36.66666667,16.666666669999998,10.0,False,False,2023,9
2023-09,PARIS LYON,CHAMBERY CHALLES LES EAUX,170.0,201,17,12,23.177777778,1.4196557971,26,31.734615385,5.9991847826,19,38.698245614,9,3,15.38461538,19.23076923,23.07692308,30.76923077,11.53846154,0.0,True,False,2023,9
2023-09,PARIS LYON,PERPIGNAN,306.0,233,0,44,18.253409091,3.2507153076,33,46.794949495,7.0408440629,33,46.794949495,21,9,18.18181818,27.27272727,12.12121212,27.27272727,12.12121212,3.03030303,True,False,2023,9
2023-09,PARIS MONTPARNASSE,ANGOULEME,124.0,298,0,48,29.427083333,4.403803132,42,49.965079365,8.4737136465,31,63.008602151,20,12,2.5,52.5,12.5,15.0,7.5,10.0,True,False,2023,9
2023-09,PARIS MONTPARNASSE,LE MANS,56.0,456,1,69,24.713768116,3.4526373626,66,30.91540404,4.4475824176,34,50.928921569,17,7,6.55737705,34.42622951,9.83606557,24.59016393,19.67213115,4.91803279,True,False,2023,9
2023-09,PARIS MONTPARNASSE,NANTES,132.0,630,2,95,19.525789474,2.6601645435,83,48.435542169,7.1790339703,58,63.410344828,36,19,20.481927710000004,37.34939759,16.867469879999998,13.25301205,6.02409639,6.02409639,True,False,2023,9
2023-09,PARIS MONTPARNASSE,POITIERS,94.0,586,1,92,27.724818841,4.0022222222,74,42.800675676,5.647037037,47,61.406028369,33,17,2.73972603,53.42465753,10.95890411,16.43835616,10.95890411,5.479452049999999,True,False,2023,9
2023-09,PARIS NORD,ARRAS,49.0,510,4,66,16.220454545,1.8193346509,51,25.95620915,3.586100131799999,30,37.02,18,3,4.08163265,4.08163265,16.32653061,20.40816327,36.73469388,18.36734694,True,False,2023,9
2023-09,POITIERS,PARIS MONTPARNASSE,96.0,485,3,233,8.0339771102,3.7504149378,97,32.948109966,7.88395574,50,53.51266666699999,21,8,6.185567010000001,42.26804124,21.64948454,14.43298969,3.09278351,12.37113402,True,False,2023,9
2023-09,QUIMPER,PARIS MONTPARNASSE,232.0,257,0,16,15.217708333,0.972859025,38,44.222807018,7.0515810277,38,44.222807018,17,9,7.894736839999999,39.47368421,28.947368420000004,7.894736839999999,13.15789474,2.63157895,True,False,2023,9
2023-09,RENNES,LYON PART DIEU,239.0,87,0,14,7.2607142857,1.1662835249,9,42.811111111,3.6109195402,9,42.811111111,3,1,11.11111111,22.222222220000003,22.222222220000003,22.222222220000003,0.0,22.222222220000003,True,False,2023,9
2023-09,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,533,4,233,7.9061516452,3.6262492094,106,24.139150943,5.5724225174,44,45.028409091,23,7,3.84615385,22.11538462,32.69230769000001,23.08,6.73076923,11.53846154,True,False,2023,9
2023-09,TOULON,PARIS LYON,240.0,323,0,155,15.097096774,7.2963364293,60,59.105555556,12.345098039,60,59.105555556,42,18,16.666666669999998,21.66666667,21.66666667,16.666666669999998,15.0,8.33333333,True,False,2023,9
2023-09,TOULOUSE MATABIAU,PARIS MONTPARNASSE,267.0,215,0,18,12.899074074,1.015576324,33,55.058080808,10.713551402,33,55.058080808,19,9,3.03030303,54.54545455,15.15151515,12.12121212,9.09090909,6.06060606,True,False,2023,9
2023-09,TOURCOING,BORDEAUX ST JEAN,304.0,30,0,0,0.0,0.0072222222,3,0.0,4.5705555556,3,53.927777778,1,1,0.0,33.333333329999995,0.0,66.66666667,0.0,0.0,True,False,2023,9
2023-09,BARCELONA,PARIS LYON,405.0,63,0,32,8.109375,4.1031746032,16,41.892708333,11.280952381,16,41.892708333,9,3,18.75,25.0,25.0,18.75,0.0,12.5,False,True,2023,9
2023-09,PARIS LYON,ZURICH,247.0,133,1,16,19.377083333,2.1650252525,30,35.475,9.8674242424,30,35.475,13,5,10.71428571,35.71428571,32.14285714,14.286,3.57142857,3.57142857,False,True,2023,9
2023-09,BELLEGARDE (AIN),PARIS LYON,161.0,245,0,110,8.4786363636,3.830952381,25,32.436,4.3041496599,16,43.688541667,9,5,28.000000000000004,16.0,28.000000000000004,28.000000000000004,0.0,0.0,True,False,2023,9
2023-09,BREST,PARIS MONTPARNASSE,226.0,268,0,13,22.923076923,1.1274842767,31,37.502150538,5.68,31,37.502150538,10,5,16.129032260000002,32.258064520000005,12.90322581,25.80645161,12.90322581,0.0,True,False,2023,9
2023-09,CHAMBERY CHALLES LES EAUX,PARIS LYON,173.0,204,17,32,4.1,0.495543672,18,25.981481481,3.1334224599,15,28.577777778,3,0,11.764705879999998,52.94117647,11.764705879999998,23.529411759999995,0.0,0.0,True,False,2023,9
2023-09,LAVAL,PARIS MONTPARNASSE,79.0,290,1,85,16.658431373,4.779527105,65,31.833076923,7.4696078431,34,50.83872549,16,8,10.9375,40.625,17.1875,12.5,3.125,15.625,True,False,2023,9
2023-09,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,77.0,232,0,29,12.037356322,1.3567528736,24,26.75,3.1851293103,14,38.39047619,7,1,0.0,16.666666669999998,12.5,33.333333329999995,33.333333329999995,4.16666667,True,False,2023,9
2023-09,PARIS LYON,MACON LOCHE,92.0,239,6,19,19.501754386,1.4748927039,33,22.458080808,4.7113018598,17,34.87745098,7,1,0.0,10.0,36.66666667,26.66666667,20.0,6.666666670000001,True,False,2023,9
2023-09,PARIS LYON,MONTPELLIER,213.0,207,0,43,19.760852713,3.9040257649,27,57.672222222,9.2899355878,27,57.67222222200001,21,10,14.814814809999998,33.333333329999995,7.407407409999999,33.333333329999995,3.7037037,7.407407409999999,True,False,2023,9
2023-09,PARIS LYON,MULHOUSE VILLE,171.0,294,0,44,21.469318182,3.0694444444,62,33.84327957,8.7662131519,40,45.3,22,9,6.55737705,32.78688525,18.03278689,22.95081967,13.1147541,6.55737705,True,False,2023,9
2023-09,PARIS MONTPARNASSE,QUIMPER,227.0,239,4,47,27.039007092,3.4156737589000006,24,51.229166667,5.7085106383,24,51.229166667,18,5,30.43478261,43.47826087,8.695652169999999,13.04347826,0.0,4.34782609,True,False,2023,9
2023-09,PARIS NORD,DOUAI,71.0,136,4,19,16.25877193,2.0277777778,22,47.78,5.2541666667,14,39.608333333,5,1,9.09090909,18.18181818,13.63636364,31.82,22.72727273,4.5454545500000005,True,False,2023,9
2023-09,PARIS NORD,DUNKERQUE,129.0,192,1,21,17.967460317,1.6420593368,25,30.76,3.9947643979,17,39.058823529,9,4,8.0,28.000000000000004,12.0,24.0,20.0,8.0,True,False,2023,9
2023-09,VALENCE ALIXAN TGV,PARIS LYON,133.0,421,0,277,10.932190132,7.337188755,79,37.128902954,6.1702811245,59,45.292090395,30,10,18.98734177,25.3164557,39.24050633,10.12658228,0.0,6.32911392,True,False,2023,9
2023-09,BESANCON FRANCHE COMTE TGV,PARIS LYON,133.0,165,0,70,9.5123809524,3.9045731707,20,40.371666667,6.506300813,12,58.23055555599999,4,4,5.0,25.0,35.0,35.0,0.0,0.0,True,False,2023,9
2023-09,DOUAI,PARIS NORD,75.0,182,0,71,5.9943661972,2.6132407407,33,18.602020202,4.0583333333,10,38.95,3,2,3.2258064500000003,25.80645161,41.93548387,12.90322581,12.90322581,3.2258064500000003,True,False,2023,9
2023-09,DUNKERQUE,PARIS NORD,132.0,166,0,13,17.769230769,1.3915662651,19,31.59122807,5.2978915663,12,42.406944444,6,4,10.52631579,36.84210526,10.52631579,26.31578947,10.52631579,5.26315789,True,False,2023,9
2023-09,LA ROCHELLE VILLE,PARIS MONTPARNASSE,170.0,217,1,25,13.034666667,1.5086419753,41,36.187804878,8.3521604938,27,48.048148148,13,5,7.31707317,43.90243902,24.3902439,12.19512195,7.31707317,4.87804878,True,False,2023,9
2023-09,LYON PART DIEU,MARNE LA VALLEE,107.0,353,3,275,12.09769697,9.5708095238,80,33.941875,9.6075238095,58,41.43678160899999,25,10,13.750000000000002,3.75,51.24999999999999,16.25,8.75,6.25,True,False,2023,9
2023-09,MARNE LA VALLEE,MARSEILLE ST CHARLES,213.0,283,0,153,7.1393246187,3.9703309693,45,43.765555556,7.776832151300001,45,43.765555556,19,10,17.77777778,24.44444444,20.0,13.33333333,4.44444444,20.0,True,False,2023,9
2023-09,MARSEILLE ST CHARLES,PARIS LYON,195.0,562,5,157,16.694904459,4.5695443645,76,58.667105263,9.7754796163,76,58.667105263,50,22,25.0,25.0,18.42105263,17.10526316,6.578947370000001,7.894736839999999,True,False,2023,9
2023-09,NANTES,STRASBOURG,313.0,56,0,10,21.816666667,3.8136904762,7,81.838095238,12.567261905,7,81.83809523799998,5,3,0.0,42.86,14.28571429,0.0,0.0,42.85714286,True,False,2023,9
2023-09,NIMES,PARIS LYON,178.0,240,0,104,11.832532051,5.2207112971,57,34.392690058,8.729567643,46,39.501449275,22,7,22.80701754,24.56140351,38.596491230000005,10.52631579,0.0,3.50877193,True,False,2023,9
2023-09,PARIS EST,NANCY,97.0,299,0,42,10.601190476,1.537458194,18,25.705555556,2.772296544,16,27.289583333,2,1,11.11111111,16.666666669999998,0.0,44.444444440000005,22.222222220000003,5.55555556,True,False,2023,9
2023-09,PARIS LYON,TOULON,236.0,310,0,62,18.232258065,3.3419354838999995,60,66.730277778,13.906182796,60,66.730277778,42,24,23.33333333,10.0,8.33333333,26.66666667,13.33333333,18.33333333,True,False,2023,9
2023-09,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0,116,0,17,5.012745098,1.1067528736,17,19.018627451,4.3277298851,9,23.246296296,1,0,0.0,35.294117650000004,17.64705882,29.41176471,11.76470588,5.88235294,True,False,2023,9
2023-09,STRASBOURG,PARIS EST,116.0,596,2,370,11.817792793,7.4082630691,142,25.671361502000003,8.0604834177,90,32.848703704,42,5,3.52112676,6.33802817,62.67605634,14.08450704,9.15492958,4.225352109999999,True,False,2023,9
2023-09,FRANCFORT,PARIS EST,232.0,171,1,91,5.8476190476,3.205952381,38,38.69254386,11.693253968,38,38.69254386,20,3,5.26315789,7.894736839999999,78.94736842,5.26315789,2.63157895,0.0,False,True,2023,9
2023-09,GENEVE,PARIS LYON,192.0,234,0,158,4.4335443038,3.1851139601,14,47.051190476,4.1477207977,14,47.051190476,9,5,21.42857143,14.28571429,14.28571429,50.0,0.0,0.0,False,True,2023,9
2023-09,ITALIE,PARIS LYON,430.0,30,17,0,0.0,0.0,1,0.0,2.5461538462,1,28.883333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,2023,9
2023-09,ANNECY,PARIS LYON,226.0,152,0,1,6.0,0.0394736842,13,28.46025641,3.5303728070000004,13,28.46025641,3,0,15.38461538,46.15384615,7.69230769,30.76923077,0.0,0.0,True,False,2023,9
2023-09,BORDEAUX ST JEAN,PARIS MONTPARNASSE,140.0,1061,0,389,11.016,3.9631165567000006,174,47.766954023,9.6736255105,140,56.121904762,69,36,8.04597701,42.52873562999999,17.24137931,17.816091949999997,5.74712644,8.62068966,True,False,2023,9
2023-09,DIJON VILLE,PARIS LYON,98.0,358,0,210,8.8802380952,5.3143192488,50,31.588666667,6.0825352113,27,47.25,10,6,8.5106383,21.27659574,53.19148936,14.89361702,0.0,2.12765957,True,False,2023,9
2023-09,PARIS LYON,NIMES,180.0,190,0,39,20.712393162,3.8754385965,24,55.682638889,9.2823684211,23,57.560869565,17,8,8.33333333,33.333333329999995,4.16666667,45.83333333,4.16666667,4.16666667,True,False,2023,9
2023-09,PARIS MONTPARNASSE,LA ROCHELLE VILLE,176.0,225,2,38,24.527192982,3.5964125561,35,41.6,7.237668161399999,29,47.517241379,18,9,11.76470588,47.05882353,5.8823529400000005,11.76470588,11.76470588,11.76470588,True,False,2023,9
2023-09,PARIS MONTPARNASSE,ST PIERRE DES CORPS,63.0,506,2,68,22.992892157,2.3304563492,54,31.105246913999995,3.6615410053,23,59.983333333,18,11,3.77358491,45.28301887,20.75471698,18.86792453,3.77358491,7.54716981,True,False,2023,9
2023-09,PARIS MONTPARNASSE,VANNES,157.0,250,1,50,26.093666667,4.925167336,40,48.55,8.8915662651,24,72.604166667,19,9,15.38461538,48.71794872,10.25641026,20.51282051,0.0,5.12820513,True,False,2023,9
2023-09,PERPIGNAN,PARIS LYON,310.0,229,0,17,8.6960784314,0.4154294032,35,48.013809524,8.4652110626,35,48.013809524,19,7,14.28571429,31.42857143,28.57142857,11.428571430000002,0.0,14.28571429,True,False,2023,9
2023-09,STRASBOURG,NANTES,328.0,55,0,18,7.0157407407,2.4063636364,9,53.964814815,9.6709090909,9,53.964814815,2,2,44.444444440000005,11.11111111,11.11111111,11.11111111,11.11111111,11.11111111,True,False,2023,9
2023-10,BARCELONA,PARIS LYON,405.0,62,0,30,6.3077777778,3.0360215054,15,28.226666667,8.8760752688,15,28.226666667,3,1,13.33333333,20.0,33.333333329999995,13.33333333,6.666666670000001,13.33333333,False,True,2023,10
2023-10,GENEVE,PARIS LYON,192.0,239,0,158,2.8020042194,2.079846583,9,55.172222222,4.0114365411,9,55.172222222,7,3,11.11111111,33.333333329999995,33.333333329999995,22.222222220000003,0.0,0.0,False,True,2023,10
2023-10,LAUSANNE,PARIS LYON,230.0,153,1,106,3.09,2.3897260274,7,62.219047619,8.97,7,108.39,3,3,14.28571429,14.28571429,28.57142857,28.57142857,14.28571429,0.0,False,True,2023,10
2023-10,PARIS LYON,LAUSANNE,345.98,163,9,16,15.247916667,1.3584415584,20,35.4,5.9230519481,20,35.4,9,1,5.263157890000001,47.36842105,10.52631579,15.78947368,10.52631579,10.52631579,False,True,2023,10
2023-10,ZURICH,PARIS LYON,252.0,161,0,58,1.5,1.0097916667,5,23.593333333,3.9669791667,5,23.593333333,1,0,20.0,0.0,80.0,0.0,0.0,0.0,False,True,2023,10
2023-10,ANGOULEME,PARIS MONTPARNASSE,127.0,343,0,204,6.1201797386,3.6410818713,61,24.442349727,5.8868908382,45,28.24037037,15,2,18.03278689,29.50819672,24.59016393,9.83606557,4.91803279,13.1147541,True,False,2023,10
2023-10,DUNKERQUE,PARIS NORD,132.0,172,0,8,12.75,0.6071428571,14,27.541666667,3.4152777778000005,11,31.406060606,5,0,0.0,28.57142857,28.57142857,14.28571429,14.28571429,14.28571429,True,False,2023,10
2023-10,LILLE,MARSEILLE ST CHARLES,293.0,256,0,70,14.322142857131428,3.830468750035938,55,35.487534113085715,10.669726562391016,55,39.63606060603637,24,7,7.272727275818182,19.99999999709091,23.63636363636364,10.909090908181817,14.545454548909092,23.63636363672727,True,False,2023,10
2023-10,MACON LOCHE,PARIS LYON,94.0,200,0,104,10.420673077,5.523247863200001,39,31.330769231,5.511452991499999,28,38.85,9,4,17.948717950000002,35.897435900000005,35.897435900000005,7.69230769,0.0,2.56410256,True,False,2023,10
2023-10,MONTPELLIER,LYON PART DIEU,113.0,209,0,58,11.291954023,3.1646730463,41,30.754471545,8.3610047847,31,36.4,12,4,2.43902439,24.3902439,31.70731707,17.07317073,14.63414634,9.75609756,True,False,2023,10
2023-10,NIMES,PARIS LYON,178.0,248,0,115,12.167246377,5.6903225806,57,40.589181287,9.9,45,47.73333333299999,17,9,8.771929819999999,21.05263158,38.596491230000005,14.03508772,8.771929819999999,8.771929819999999,True,False,2023,10
2023-10,PARIS EST,NANCY,100.0,317,0,56,14.94702381,2.7060462671,39,32.081196581,5.4275499474,27,40.11358024700001,12,7,10.25641026,15.38461538,5.12820513,48.71794872,12.82051282,7.69230769,True,False,2023,10
2023-10,PARIS EST,STRASBOURG,117.0,637,3,139,16.152517986,3.5514195584,96,36.409722222,7.0518927445,70,45.053571429,32,15,9.375,21.875,8.33333333,32.291666670000005,17.708333330000002,10.41666667,True,False,2023,10
2023-10,PARIS LYON,LYON PART DIEU,119.0,750,7,93,21.153584229,2.4416554509,54,44.991049383,3.4641318977,40,56.280833333,26,14,0.0,18.51851852,12.96296296,27.77777778,35.18518519,5.55555556,True,False,2023,10
2023-10,PARIS LYON,MULHOUSE VILLE,171.0,301,0,36,17.678703704,1.9586378738,29,42.577011494,6.3331118494,22,52.084090909,14,4,10.34482759,27.5862069,3.4482758600000003,31.03448276,13.79310345,13.79310345,True,False,2023,10
2023-10,PARIS MONTPARNASSE,BORDEAUX ST JEAN,143.0,1054,0,156,16.516987179,2.0552340291,122,31.609289617,4.5532890576,81,40.999794239,42,15,23.52941176,18.48739496,10.08403361,21.00840336,15.12605042,11.76470588,True,False,2023,10
2023-10,PARIS MONTPARNASSE,ST MALO,155.0,97,0,16,10.696875,1.4484536082,6,25.563888889,2.1647766323,5,28.45,1,0,33.333333329999995,0.0,16.666666669999998,33.333333329999995,0.0,16.666666669999998,True,False,2023,10
2023-10,PARIS NORD,DUNKERQUE,130.0,199,5,26,14.732692308,1.6465635739,18,25.222222222000003,2.5103092784,12,31.833333333,5,0,5.55555556,11.11111111,27.77777778,27.77777778,5.55555556,22.222222220000003,True,False,2023,10
2023-10,PERPIGNAN,PARIS LYON,309.0,228,1,35,24.228095238,3.5334801762,35,50.739047619,8.9482378855,35,50.739047619,17,8,11.428571430000002,22.857142860000003,25.71428571,11.428571430000002,17.14285714,11.428571430000002,True,False,2023,10
2023-10,REIMS,PARIS EST,50.0,247,0,53,9.0786163522,2.0428475034,46,23.893478261,4.6023616734,15,53.617777778,9,4,9.302325580000002,48.8372093,13.95348837,13.95,4.651162790000001,9.302325580000002,True,False,2023,10
2023-10,RENNES,LYON PART DIEU,238.0,90,0,14,6.2345238095,0.9651851852,7,50.666666667,3.8616666667000006,7,50.666666667,5,2,28.57142857,42.85714286,0.0,14.28571429,14.28571429,0.0,True,False,2023,10
2023-10,RENNES,PARIS MONTPARNASSE,98.0,818,1,400,12.58675,6.1852351738,144,42.100694444,8.3638241309,88,62.316856061,49,31,22.85714286,28.57142857,20.0,12.14285714,7.14285714,9.28571429,True,False,2023,10
2023-10,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0,113,0,17,5.3549019608,1.12,14,35.423809524,6.0308035714,9,47.396296296,4,1,0.0,14.28571429,28.57142857,35.71428571,14.28571429,7.14285714,True,False,2023,10
2023-10,PARIS EST,FRANCFORT,230.0,175,0,29,19.317241379,3.2606666667,40,31.285,11.67952381,40,31.285000000000004,12,4,8.10810811,18.91891892,54.05405405,8.10810811,2.7027027,8.10810811,False,True,2023,10
2023-10,ANNECY,PARIS LYON,226.0,161,0,1,20.0,0.1272916667,24,27.053472222,6.0433333333,24,27.053472222,5,1,29.16666667,33.333333329999995,29.16666667,8.33333333,0.0,0.0,True,False,2023,10
2023-10,AVIGNON TGV,PARIS LYON,161.0,500,3,291,8.6604238259,5.0655600268,66,40.496969697,6.3962105969,45,53.42,26,17,0.0,19.6969697,39.39393939,16.666666669999998,13.63636364,10.60606061,True,False,2023,10
2023-10,BREST,PARIS MONTPARNASSE,227.0,277,0,15,11.666666667,0.6367149758,31,61.441397849000005,8.53852657,31,61.441397849,19,11,29.03225806,32.258064520000005,19.35483871,6.451612900000001,0.0,12.90322581,True,False,2023,10
2023-10,CHAMBERY CHALLES LES EAUX,PARIS LYON,173.0,178,0,55,4.1090909091,1.0968164794,34,22.787745097999995,5.5309925094,24,27.053472222,5,1,20.58823529,35.294117650000004,38.23529412,5.88235294,0.0,0.0,True,False,2023,10
2023-10,LYON PART DIEU,RENNES,236.0,90,0,50,7.263999999999999,4.2014814815,8,44.379166667,5.1857407407,8,44.379166667,4,2,25.0,37.5,12.5,25.0,0.0,0.0,True,False,2023,10
2023-10,MARNE LA VALLEE,LYON PART DIEU,106.0,415,0,268,9.1875621891,5.4709742351,74,27.995045045,6.160829307600001,37,42.745945946,16,7,6.75675676,12.16216216,22.97297297,33.78378378,10.81081081,13.51351351,True,False,2023,10
2023-10,MARNE LA VALLEE,MARSEILLE ST CHARLES,210.0,289,0,162,11.486831276,6.5748263889,61,42.613661202,10.90162037,61,42.613661202,30,10,6.56,19.67213115,21.31147541,14.75409836,14.75409836,22.95081967,True,False,2023,10
2023-10,MARSEILLE ST CHARLES,LYON PART DIEU,104.0,453,0,109,14.075076452999998,3.1570640177,71,35.301173709,7.472626931600001,50,44.372,20,10,8.57142857,24.28571429,30.0,7.14285714,8.57142857,21.42857143,True,False,2023,10
2023-10,NICE VILLE,PARIS LYON,346.0,243,0,28,34.483928571,3.8377410468,44,54.670833333,11.538429752,44,54.670833333,23,12,2.27272727,34.09090909,25.0,18.18,15.909090910000002,4.5454545500000005,True,False,2023,10
2023-10,PARIS EST,REIMS,48.0,247,0,40,14.957083333,2.4779352227,46,21.528985507,5.5731443995,21,35.378571429,7,1,4.444444440000001,35.55555556000001,13.33333333,22.222222220000003,13.33333333,11.11111111,True,False,2023,10
2023-10,PARIS MONTPARNASSE,POITIERS,95.0,606,0,94,15.182801418,1.9772277228,81,25.804320988,3.7432893289,46,37.147101449,25,4,23.68421053,17.10526316,10.52631579,25.0,10.52631579,13.15789474,True,False,2023,10
2023-10,PARIS MONTPARNASSE,VANNES,157.0,260,1,46,14.15942029,2.164993565,38,34.644736842,6.6525096525,24,47.479166667,12,7,18.42105263,18.42105263,15.78947368,15.78947368,10.52631579,21.05263158,True,False,2023,10
